"","Place_ID","unique_id","title","authors","pub_year","journal","study_site","moisture_type_DELETE.","moisture_type_consistent","moisture_units","moisture_open","moisture_forest","measurement_depth_DELETE.","Depth_lowerRange","Depth_upperRange","Average_Depth","Depth_Units","mat_deg_c","map_mm","Lat_degrees","Lat_Minutes","Lat_Seconds","Direction","Lat_Coordinates","Long_degrees","Long_Minutes","Long_Seconds","Direction.1","Long_Coordinates","moisture_open_proportion","moisture_forest_proportion"
"1439",1439,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",23.62068966,25.34482759,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002362068966,0.002534482759
"1440",1440,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",15.51724138,21.20689655,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001551724138,0.002120689655
"1441",1441,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",15.17241379,20,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001517241379,0.002
"1442",1442,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",8.793103448,18.79310345,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.0008793103448,0.001879310345
"1443",1443,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",10.68965517,15.68965517,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001068965517,0.001568965517
"1444",1444,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",8.448275862,13.27586207,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.0008448275862,0.001327586207
"1445",1445,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",23.10344828,23.10344828,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002310344828,0.002310344828
"1446",1446,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",16.20689655,20.17241379,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001620689655,0.002017241379
"1447",1447,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",19.48275862,23.79310345,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001948275862,0.002379310345
"1448",1448,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",11.20689655,11.89655172,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001120689655,0.001189655172
"1449",1449,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",23.62068966,26.20689655,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002362068966,0.002620689655
"1450",1450,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",15.51724138,20.51724138,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001551724138,0.002051724138
"1451",1451,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",15.17241379,19.13793103,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001517241379,0.001913793103
"1452",1452,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",8.793103448,13.79310345,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.0008793103448,0.001379310345
"1453",1453,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",10.68965517,13.79310345,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001068965517,0.001379310345
"1454",1454,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",8.448275862,18.27586207,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.0008448275862,0.001827586207
"1455",1455,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",23.10344828,24.31034483,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002310344828,0.002431034483
"1456",1456,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",16.20689655,18.96551724,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001620689655,0.001896551724
"1457",1457,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",19.48275862,26.20689655,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001948275862,0.002620689655
"1458",1458,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",11.20689655,11.72413793,"0-15cm","0",15,7.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001120689655,0.001172413793
"1459",1459,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",22.5862069,15.51724138,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00225862069,0.001551724138
"1460",1460,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",18.27586207,13.96551724,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001827586207,0.001396551724
"1461",1461,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",14.13793103,11.20689655,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001413793103,0.001120689655
"1462",1462,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",11.89655172,11.03448276,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001189655172,0.001103448276
"1463",1463,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",17.4137931,18.96551724,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00174137931,0.001896551724
"1464",1464,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",15.86206897,13.96551724,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001586206897,0.001396551724
"1465",1465,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",17.24137931,18.44827586,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001724137931,0.001844827586
"1466",1466,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",27.5862069,24.82758621,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00275862069,0.002482758621
"1467",1467,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",22.75862069,21.37931034,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002275862069,0.002137931034
"1468",1468,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",24.13793103,22.93103448,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002413793103,0.002293103448
"1469",1469,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",27.4137931,24.13793103,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00274137931,0.002413793103
"1470",1470,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",24.48275862,22.4137931,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002448275862,0.00224137931
"1471",1471,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",20.17241379,19.82758621,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002017241379,0.001982758621
"1472",1472,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",22.5862069,14.31034483,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00225862069,0.001431034483
"1473",1473,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",18.27586207,13.10344828,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001827586207,0.001310344828
"1474",1474,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",14.13793103,12.5862069,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001413793103,0.00125862069
"1475",1475,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",11.89655172,13.27586207,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001189655172,0.001327586207
"1476",1476,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",17.4137931,18.10344828,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00174137931,0.001810344828
"1477",1477,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",15.86206897,13.10344828,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001586206897,0.001310344828
"1478",1478,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",17.24137931,18.79310345,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001724137931,0.001879310345
"1479",1479,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",27.5862069,24.82758621,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00275862069,0.002482758621
"1480",1480,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",22.75862069,20.51724138,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002275862069,0.002051724138
"1481",1481,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",24.13793103,20,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002413793103,0.002
"1482",1482,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",27.4137931,22.4137931,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00274137931,0.00224137931
"1483",1483,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",24.48275862,18.27586207,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002448275862,0.001827586207
"1484",1484,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",20.17241379,19.82758621,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.002017241379,0.001982758621
"1485",1485,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",22.5862069,14.82758621,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.00225862069,0.001482758621
"1486",1486,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",18.27586207,13.27586207,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001827586207,0.001327586207
"1487",1487,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",14.13793103,12.06896552,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001413793103,0.001206896552
"1488",1488,40,"Long-term thinning alters ponderosa pine reproduction in northern Arizona","Flathers, K.N.; Kolb, T.E.; Bradford, J.B.; Waring, K.M.; Moser, W.K.",2016,"Forest Ecology and Management","Fort Valley Experimental Forest","Time domain reflectrometry","","m^3/m^3",11.89655172,10.34482759,"15-30cm","15",30,22.5,"cm",NA,NA,NA,NA,NA,"N",35.2714,NA,NA,NA,"W",-111.816,0.001189655172,0.001034482759
